soil_moisture,temperature,humidity,rainfall,rain_probability,wind_speed,soil_type,crop_type,growth_stage,prev_irrigation,hours_since_irrigation,irrigation_required,water_quantity,duration_minutes,risk_level
55.92,30.1,90.31,15.04,2.0,19.8,Sandy,Groundnut,Vegetative,2.2,67.8,0,0.0,0.0,Low
51.88,15.6,93.09,1.14,31.6,17.8,Clay,Groundnut,Fruiting,4.8,18.4,0,0.0,0.0,Low
75.54,34.09,54.44,3.94,57.9,7.1,Silty,Maize,Flowering,13.5,53.6,0,0.0,0.0,Medium
50.47,36.2,32.29,5.73,7.4,24.1,Sandy,Wheat,Fruiting,9.3,2.6,0,0.0,0.0,Medium
85.59,43.91,85.1,2.8,75.8,34.6,Peaty,Cotton,Maturity,9.8,58.5,0,0.0,0.0,Medium
42.41,35.6,51.68,4.58,92.5,7.5,Clay,Groundnut,Flowering,18.8,43.4,0,0.0,0.0,Medium
83.1,24.78,55.18,0.3,56.5,9.6,Peaty,Rice,Maturity,0.0,62.4,0,0.0,0.0,Low
48.55,41.89,46.0,4.3,1.9,24.9,Peaty,Cotton,Maturity,16.7,67.5,1,5.0,3.5,Medium
73.06,26.07,50.12,0.44,54.3,13.1,Loamy,Rice,Flowering,13.4,53.9,0,0.0,0.0,Low
66.8,27.96,45.74,2.94,87.9,14.1,Loamy,Sugarcane,Maturity,10.6,0.4,0,0.0,0.0,Low
14.89,43.64,69.63,0.24,29.0,20.8,Clay,Groundnut,Fruiting,20.3,47.1,1,28.5,17.1,High
72.51,37.74,21.75,2.21,94.2,8.7,Clay,Rice,Germination,23.1,53.4,0,0.0,0.0,Medium
46.27,31.08,61.58,4.91,35.9,22.0,Peaty,Groundnut,Germination,16.8,5.2,0,0.0,0.0,Low
58.54,43.52,68.52,0.77,54.2,5.8,Silty,Rice,Fruiting,23.7,1.0,1,14.5,9.6,High
73.96,17.31,60.25,6.05,43.7,28.2,Clay,Tomato,Maturity,16.0,6.3,0,0.0,0.0,Low
57.91,31.43,91.53,9.31,93.0,11.0,Sandy,Maize,Fruiting,3.1,10.2,0,0.0,0.0,Low
67.39,16.04,43.02,2.51,21.3,9.0,Peaty,Tomato,Fruiting,8.7,2.8,0,0.0,0.0,Low
78.42,22.48,54.48,1.46,68.8,13.4,Sandy,Cotton,Flowering,28.8,18.2,0,0.0,0.0,Low
59.45,30.53,79.57,0.48,17.0,20.5,Peaty,Rice,Fruiting,5.2,49.7,1,6.3,3.0,Medium
73.07,19.04,43.07,7.92,84.0,2.2,Loamy,Tomato,Flowering,27.3,1.1,0,0.0,0.0,Low
80.1,42.27,72.42,0.14,84.1,2.1,Sandy,Wheat,Germination,20.8,66.0,0,0.0,0.0,Medium
40.02,26.86,80.94,3.6,9.5,2.3,Peaty,Groundnut,Vegetative,21.9,47.8,1,5.0,3.6,Low
95.09,16.57,73.2,0.36,89.8,5.7,Loamy,Wheat,Vegetative,12.8,27.5,0,0.0,0.0,Low
47.61,17.54,94.24,6.64,4.3,34.5,Loamy,Rice,Flowering,7.2,49.0,1,21.6,14.7,High
87.03,25.54,26.75,1.2,97.0,0.8,Sandy,Cotton,Maturity,29.8,31.4,0,0.0,0.0,Low
42.17,23.99,34.85,3.39,3.5,30.6,Sandy,Rice,Vegetative,8.0,35.9,1,13.6,8.1,High
41.74,24.19,67.88,1.7,13.4,0.2,Sandy,Rice,Flowering,26.0,33.0,1,14.8,9.4,High
70.87,21.47,60.61,0.18,74.2,24.3,Peaty,Tomato,Fruiting,6.5,38.6,0,0.0,0.0,Low
84.62,34.82,58.58,1.94,84.2,3.7,Peaty,Rice,Germination,3.4,40.5,0,0.0,0.0,Medium
90.23,18.41,36.71,3.48,82.9,25.9,Peaty,Rice,Maturity,18.2,58.3,0,0.0,0.0,Low
31.15,15.49,23.5,0.58,44.9,16.7,Loamy,Maize,Fruiting,24.7,49.2,1,13.5,9.2,Medium
63.24,31.66,64.93,0.32,96.0,21.2,Loamy,Groundnut,Flowering,5.7,68.5,0,0.0,0.0,Low
94.49,37.54,42.51,1.57,77.6,4.3,Silty,Wheat,Vegetative,21.1,13.9,0,0.0,0.0,Medium
24.14,33.12,43.43,1.17,16.2,5.6,Clay,Wheat,Maturity,26.6,38.4,1,18.1,10.6,High
68.26,15.9,54.0,1.51,9.2,15.1,Clay,Tomato,Germination,4.1,70.8,0,0.0,0.0,Low
81.03,23.99,94.92,1.14,69.6,14.7,Peaty,Sugarcane,Flowering,6.8,12.4,0,0.0,0.0,Low
31.66,22.56,61.57,0.41,57.5,19.3,Clay,Wheat,Germination,9.2,0.7,1,7.5,4.6,Medium
49.16,36.78,37.91,3.34,11.1,31.2,Clay,Tomato,Vegetative,12.3,0.7,1,7.6,5.0,Medium
77.79,29.57,84.17,0.18,98.9,37.9,Loamy,Wheat,Maturity,27.4,39.9,0,0.0,0.0,Low
50.37,41.32,39.95,0.87,25.8,3.8,Sandy,Tomato,Vegetative,9.8,37.6,1,5.0,3.0,High
84.72,37.03,71.05,0.23,90.2,12.7,Silty,Tomato,Germination,8.3,37.8,0,0.0,0.0,Medium
85.62,34.83,53.02,7.25,86.7,5.9,Peaty,Tomato,Germination,28.3,22.8,0,0.0,0.0,Medium
75.51,20.33,40.62,0.91,72.7,18.3,Clay,Wheat,Maturity,20.1,4.9,0,0.0,0.0,Low
67.4,25.17,53.72,0.56,92.7,28.2,Peaty,Wheat,Germination,3.7,61.1,0,0.0,0.0,Low
88.51,30.47,43.4,4.69,20.1,23.4,Sandy,Rice,Maturity,25.0,2.1,0,0.0,0.0,Low
72.35,27.6,94.48,2.7,6.9,18.4,Silty,Tomato,Germination,26.0,69.2,0,0.0,0.0,Low
18.97,26.29,82.0,3.59,18.6,11.2,Loamy,Groundnut,Germination,15.2,14.6,1,9.7,5.5,High
84.0,35.82,45.65,1.19,96.6,7.8,Loamy,Tomato,Fruiting,5.5,65.2,0,0.0,0.0,Medium
65.05,20.79,35.79,1.94,86.8,0.9,Clay,Maize,Fruiting,17.9,62.3,0,0.0,0.0,Low
81.41,20.06,40.44,0.11,92.3,9.2,Clay,Groundnut,Germination,12.4,36.1,0,0.0,0.0,Low
16.76,16.69,79.31,6.35,44.8,4.1,Clay,Wheat,Vegetative,1.9,31.6,1,26.4,15.6,High
64.93,28.89,51.86,3.34,38.9,20.5,Clay,Cotton,Germination,5.0,7.6,0,0.0,0.0,Low
92.79,14.58,47.13,1.56,73.3,34.4,Silty,Maize,Vegetative,10.6,68.9,0,0.0,0.0,Low
80.97,32.59,39.68,8.43,61.0,7.0,Loamy,Wheat,Flowering,15.0,34.1,0,0.0,0.0,Low
62.51,38.73,90.34,3.66,87.6,14.4,Peaty,Wheat,Maturity,9.6,52.9,0,0.0,0.0,Medium
59.31,34.0,88.89,6.89,32.1,3.8,Peaty,Maize,Vegetative,28.4,36.6,0,0.0,0.0,Medium
71.65,20.29,26.58,6.49,18.1,2.5,Peaty,Rice,Germination,16.4,40.9,0,0.0,0.0,Low
64.19,17.57,37.37,4.75,95.5,33.9,Sandy,Tomato,Maturity,10.5,55.1,0,0.0,0.0,Low
77.34,18.12,76.15,1.26,93.6,28.6,Loamy,Rice,Vegetative,20.5,62.3,0,0.0,0.0,Low
48.26,37.0,91.24,5.47,85.2,22.3,Sandy,Groundnut,Maturity,19.1,29.3,0,0.0,0.0,Medium
78.67,41.85,83.47,4.64,85.9,7.0,Sandy,Rice,Fruiting,20.5,66.5,0,0.0,0.0,Medium
84.6,35.04,21.87,0.88,95.7,11.5,Peaty,Cotton,Germination,12.7,65.3,0,0.0,0.0,Medium
55.04,29.72,36.03,0.05,71.7,36.8,Silty,Cotton,Fruiting,28.0,5.2,0,0.0,0.0,Low
62.79,39.05,23.09,0.19,91.7,13.2,Loamy,Tomato,Fruiting,3.7,34.3,0,0.0,0.0,Medium
66.59,25.95,44.14,0.06,72.6,11.0,Sandy,Wheat,Flowering,27.0,9.0,0,0.0,0.0,Low
91.88,32.35,66.71,3.31,70.0,12.7,Sandy,Sugarcane,Germination,0.9,13.6,0,0.0,0.0,Low
41.9,42.6,33.26,10.53,44.9,39.3,Clay,Rice,Germination,17.0,49.7,0,0.0,0.0,High
58.8,31.88,44.26,7.99,71.3,37.1,Clay,Tomato,Fruiting,17.5,45.9,0,0.0,0.0,Low
58.72,42.29,90.76,3.07,22.5,21.5,Sandy,Groundnut,Flowering,10.7,65.2,1,6.0,3.3,Medium
30.57,38.46,81.25,0.58,50.2,15.4,Silty,Maize,Flowering,3.7,3.3,1,29.5,18.4,High
68.74,37.8,21.43,4.98,2.7,32.6,Silty,Cotton,Maturity,14.4,16.3,0,0.0,0.0,Medium
87.04,40.25,91.07,0.49,62.6,23.3,Silty,Groundnut,Fruiting,26.9,54.8,0,0.0,0.0,Medium
69.97,28.44,24.15,0.68,79.8,30.3,Clay,Tomato,Flowering,11.7,63.6,0,0.0,0.0,Low
56.23,16.43,21.5,0.06,65.6,24.9,Clay,Tomato,Germination,4.0,52.0,0,0.0,0.0,Low
51.04,25.25,87.92,2.18,55.7,2.2,Silty,Maize,Maturity,20.0,10.9,0,0.0,0.0,Medium
81.06,19.62,30.04,0.33,79.8,26.7,Clay,Sugarcane,Germination,23.2,61.2,0,0.0,0.0,Low
86.95,34.4,82.19,0.11,60.4,23.2,Peaty,Sugarcane,Maturity,20.9,32.7,0,0.0,0.0,Medium
36.49,43.82,69.26,2.2,6.8,14.2,Silty,Cotton,Flowering,15.3,31.4,1,9.7,5.8,High
38.81,16.28,87.82,5.84,27.5,3.2,Clay,Wheat,Flowering,26.2,34.7,1,10.7,5.5,Medium
39.07,34.95,43.01,2.48,7.4,35.7,Silty,Maize,Vegetative,23.3,59.5,1,11.1,6.5,Medium
68.74,37.31,40.29,4.45,94.9,37.2,Loamy,Sugarcane,Germination,1.6,55.9,0,0.0,0.0,Medium
45.44,20.29,22.44,3.76,44.3,0.4,Clay,Rice,Maturity,8.7,30.5,1,17.9,11.4,High
86.15,32.34,68.97,2.67,69.4,5.9,Loamy,Sugarcane,Maturity,4.5,24.5,0,0.0,0.0,Low
71.7,36.56,60.42,0.32,67.0,9.4,Peaty,Wheat,Maturity,8.4,7.5,0,0.0,0.0,Medium
75.92,24.72,73.03,8.2,75.0,34.7,Loamy,Rice,Fruiting,10.5,36.6,0,0.0,0.0,Low
57.43,41.46,31.14,0.28,31.1,29.5,Loamy,Groundnut,Fruiting,11.5,22.4,0,0.0,0.0,Medium
65.24,38.02,64.99,1.81,14.4,37.0,Sandy,Tomato,Maturity,8.4,68.2,1,5.0,3.2,Medium
49.04,37.93,30.43,3.01,6.3,1.5,Clay,Groundnut,Vegetative,17.2,23.7,0,0.0,0.0,Medium
82.7,34.99,83.7,2.58,93.8,39.2,Peaty,Wheat,Flowering,10.8,10.3,0,0.0,0.0,Medium
55.9,23.51,92.78,3.69,53.5,13.2,Peaty,Wheat,Vegetative,21.9,51.3,0,0.0,0.0,Low
21.33,24.58,77.04,4.04,22.3,14.2,Loamy,Maize,Maturity,10.0,1.9,1,19.4,12.0,High
22.71,21.63,51.27,0.16,30.2,3.3,Peaty,Tomato,Germination,16.5,51.0,1,12.8,7.7,High
77.64,24.1,40.02,1.39,48.7,3.0,Peaty,Rice,Vegetative,15.6,38.9,0,0.0,0.0,Low
70.23,23.83,67.96,6.45,23.1,5.6,Loamy,Tomato,Fruiting,12.3,50.4,0,0.0,0.0,Low
48.77,29.03,62.64,0.37,48.9,21.3,Peaty,Tomato,Maturity,28.6,41.1,0,0.0,0.0,Medium
59.57,31.99,63.41,0.57,68.0,11.8,Loamy,Groundnut,Germination,27.2,12.9,0,0.0,0.0,Low
90.17,23.74,70.72,2.58,43.5,23.3,Peaty,Rice,Maturity,7.3,57.0,0,0.0,0.0,Low
81.96,29.51,26.59,0.49,77.5,0.7,Loamy,Sugarcane,Flowering,2.9,58.4,0,0.0,0.0,Low
52.43,38.92,67.71,0.62,39.8,20.5,Clay,Tomato,Flowering,10.2,37.6,1,8.0,4.4,High
23.63,18.42,81.42,6.98,14.5,25.0,Peaty,Groundnut,Fruiting,5.5,14.7,1,15.1,9.1,Medium
74.82,39.2,84.9,0.08,68.9,16.4,Silty,Tomato,Flowering,6.7,2.5,0,0.0,0.0,Medium
56.22,27.09,76.06,0.89,96.7,25.5,Clay,Wheat,Germination,23.8,70.9,0,0.0,0.0,Low
83.56,23.7,72.22,5.8,75.1,18.2,Loamy,Maize,Germination,2.2,47.7,0,0.0,0.0,Low
16.41,25.77,31.47,0.74,19.6,14.9,Peaty,Groundnut,Fruiting,15.8,29.3,1,19.4,12.0,High
53.84,31.96,76.22,7.8,58.5,26.1,Silty,Rice,Vegetative,8.2,30.1,1,10.2,5.9,Medium
25.74,28.22,24.44,2.2,10.8,17.0,Sandy,Cotton,Maturity,29.1,2.5,1,5.0,3.2,Medium
61.34,21.78,29.84,0.19,70.0,11.0,Clay,Wheat,Maturity,4.8,8.4,0,0.0,0.0,Low
41.13,21.66,93.95,4.96,54.2,9.3,Sandy,Cotton,Maturity,19.5,0.3,0,0.0,0.0,Medium
53.15,27.99,54.78,1.34,43.3,29.0,Clay,Cotton,Fruiting,24.3,70.2,0,0.0,0.0,Low
62.87,32.54,36.06,5.99,61.9,1.4,Silty,Maize,Germination,26.7,27.4,0,0.0,0.0,Low
55.13,27.56,36.48,4.06,6.8,40.0,Peaty,Maize,Fruiting,6.5,14.3,0,0.0,0.0,Low
76.19,33.0,88.06,3.96,58.7,8.3,Sandy,Tomato,Germination,26.8,23.1,0,0.0,0.0,Medium
37.21,22.03,60.23,5.97,53.8,15.7,Silty,Wheat,Maturity,11.5,44.3,0,0.0,0.0,Medium
45.84,34.35,49.12,0.83,78.4,14.6,Loamy,Cotton,Vegetative,25.5,22.6,0,0.0,0.0,Medium
48.31,25.72,24.09,6.02,41.9,27.4,Loamy,Rice,Maturity,24.9,59.3,1,13.5,10.1,High
74.09,33.89,33.97,2.12,82.0,5.6,Sandy,Groundnut,Vegetative,20.8,29.7,0,0.0,0.0,Medium
63.04,36.03,87.31,0.56,61.0,36.3,Sandy,Maize,Maturity,29.7,26.3,0,0.0,0.0,Medium
49.91,43.51,94.97,1.51,34.3,29.9,Silty,Wheat,Flowering,19.8,38.3,1,6.0,3.8,Medium
30.27,26.73,50.87,5.61,13.7,24.9,Peaty,Cotton,Germination,26.6,24.5,1,5.0,3.0,Medium
12.53,44.35,54.67,11.7,12.5,33.8,Loamy,Cotton,Flowering,16.0,34.9,0,0.0,0.0,High
57.64,29.46,75.7,0.55,84.1,3.8,Loamy,Groundnut,Fruiting,11.1,17.0,0,0.0,0.0,Low
72.55,15.71,91.81,6.08,41.5,5.7,Loamy,Tomato,Flowering,19.3,36.3,0,0.0,0.0,Low
77.5,42.17,62.77,3.89,93.1,26.4,Sandy,Sugarcane,Fruiting,15.8,49.3,0,0.0,0.0,Medium
64.24,24.13,75.54,5.42,32.0,33.8,Silty,Tomato,Vegetative,13.2,50.3,0,0.0,0.0,Low
61.24,29.34,45.28,8.6,37.7,9.1,Peaty,Sugarcane,Flowering,4.6,27.3,0,0.0,0.0,Medium
45.1,41.38,26.01,2.25,23.3,29.1,Silty,Sugarcane,Flowering,10.2,9.2,1,20.8,12.7,High
40.0,30.92,54.54,0.56,50.6,33.4,Sandy,Groundnut,Maturity,6.5,49.4,0,0.0,0.0,Low
63.06,22.86,54.18,5.84,9.0,21.1,Silty,Sugarcane,Fruiting,11.4,43.0,1,5.5,3.0,Medium
77.78,36.41,23.08,2.51,64.5,33.6,Sandy,Rice,Fruiting,20.9,6.7,0,0.0,0.0,Medium
52.24,21.64,58.77,0.5,97.6,15.5,Peaty,Wheat,Germination,23.2,40.5,0,0.0,0.0,Low
59.03,40.31,50.77,4.81,36.7,29.4,Sandy,Sugarcane,Fruiting,12.2,57.4,1,5.5,5.6,High
71.54,38.61,88.51,0.26,12.4,20.7,Clay,Maize,Germination,26.2,50.4,0,0.0,0.0,Medium
87.36,16.4,24.09,0.73,92.0,5.1,Sandy,Sugarcane,Fruiting,26.0,63.2,0,0.0,0.0,Low
90.68,22.01,53.84,2.31,94.3,7.1,Silty,Rice,Flowering,28.7,39.9,0,0.0,0.0,Low
59.01,43.58,57.23,8.3,0.1,7.7,Peaty,Wheat,Vegetative,15.8,71.3,0,0.0,0.0,Medium
54.73,20.29,61.14,0.82,23.2,12.3,Clay,Wheat,Flowering,0.7,61.2,0,0.0,0.0,Low
56.92,16.82,68.07,0.38,75.1,16.4,Peaty,Maize,Flowering,24.9,41.2,0,0.0,0.0,Low
14.63,39.55,20.87,1.0,53.2,18.2,Loamy,Groundnut,Fruiting,13.4,7.6,1,24.4,13.8,High
40.4,42.11,83.99,2.82,59.6,35.6,Loamy,Wheat,Germination,1.9,33.9,1,5.0,4.9,High
74.66,31.23,58.89,2.36,63.6,0.6,Sandy,Rice,Germination,14.1,51.0,0,0.0,0.0,Low
66.91,16.54,23.97,3.35,34.6,8.1,Peaty,Groundnut,Germination,0.4,19.7,0,0.0,0.0,Low
22.89,21.33,22.67,5.44,11.7,32.9,Clay,Wheat,Flowering,27.2,48.9,1,24.2,12.9,High
69.78,22.88,26.13,0.55,75.3,33.9,Loamy,Maize,Fruiting,4.9,5.4,0,0.0,0.0,Low
30.29,36.16,73.06,1.66,23.4,33.7,Silty,Tomato,Flowering,16.0,49.9,1,29.7,19.3,High
21.43,38.0,58.87,2.34,34.6,3.7,Clay,Wheat,Vegetative,10.2,51.9,1,20.4,11.3,High
39.85,34.7,39.41,2.39,54.2,18.0,Peaty,Groundnut,Fruiting,26.4,6.4,0,0.0,0.0,Medium
81.73,37.37,44.41,1.5,91.4,38.4,Clay,Cotton,Flowering,22.5,50.0,0,0.0,0.0,Medium
62.97,34.95,34.12,11.33,52.0,37.7,Peaty,Maize,Germination,1.2,38.8,0,0.0,0.0,Medium
47.42,37.35,41.82,0.36,5.4,36.7,Loamy,Groundnut,Fruiting,4.8,49.1,1,5.5,4.6,Medium
70.15,27.28,85.99,0.21,5.5,25.9,Loamy,Wheat,Fruiting,23.8,57.5,0,0.0,0.0,Low
90.89,15.78,90.85,6.13,5.2,16.8,Peaty,Rice,Fruiting,15.4,6.6,0,0.0,0.0,Low
17.28,39.85,38.1,2.54,2.5,31.9,Sandy,Groundnut,Flowering,26.2,29.3,1,14.0,7.9,High
56.73,34.8,72.15,0.94,65.2,2.3,Peaty,Tomato,Fruiting,12.2,34.9,0,0.0,0.0,Medium
90.36,37.37,31.21,2.26,78.9,27.3,Peaty,Rice,Flowering,21.6,8.7,0,0.0,0.0,Medium
82.17,22.38,56.44,0.8,95.1,25.9,Clay,Maize,Vegetative,15.9,20.3,0,0.0,0.0,Low
61.24,32.08,59.52,3.08,58.8,10.9,Sandy,Maize,Flowering,8.2,47.0,0,0.0,0.0,Low
72.33,33.28,78.95,14.61,93.6,2.0,Clay,Sugarcane,Flowering,12.4,63.0,0,0.0,0.0,Low
58.33,16.34,56.16,1.43,35.6,9.4,Clay,Cotton,Germination,26.5,63.9,0,0.0,0.0,Low
23.51,19.89,91.83,3.96,4.7,12.3,Clay,Tomato,Maturity,6.9,20.6,1,22.3,14.4,High
87.07,36.97,72.87,0.15,62.2,35.8,Sandy,Groundnut,Germination,27.4,32.0,0,0.0,0.0,Medium
67.56,34.05,42.29,3.34,56.9,28.9,Silty,Sugarcane,Maturity,22.7,71.7,1,5.0,5.4,Medium
12.87,42.81,36.99,4.05,42.5,15.3,Loamy,Groundnut,Germination,21.2,12.6,1,11.3,6.7,High
93.21,39.74,32.22,0.78,69.0,10.6,Peaty,Sugarcane,Maturity,6.9,57.5,0,0.0,0.0,Medium
51.0,26.04,44.63,0.14,15.1,14.7,Peaty,Cotton,Germination,6.2,11.8,0,0.0,0.0,Low
59.99,16.83,40.07,0.98,38.2,23.7,Silty,Wheat,Maturity,5.9,54.7,0,0.0,0.0,Low
36.71,39.61,46.72,1.64,0.4,10.1,Sandy,Maize,Flowering,13.6,10.0,1,15.1,8.8,High
58.98,25.16,46.14,5.66,93.4,33.1,Loamy,Tomato,Vegetative,8.7,51.2,0,0.0,0.0,Low
87.02,26.63,56.26,3.34,65.4,36.3,Silty,Groundnut,Maturity,1.7,35.0,0,0.0,0.0,Low
49.34,41.16,22.87,2.11,98.2,6.4,Sandy,Groundnut,Vegetative,14.1,62.7,0,0.0,0.0,Medium
72.0,35.67,84.06,4.56,72.2,2.7,Clay,Rice,Fruiting,13.9,40.0,0,0.0,0.0,Medium
10.1,34.42,24.13,5.9,32.7,24.3,Loamy,Groundnut,Maturity,11.0,0.1,1,17.1,10.1,High
38.45,25.07,61.69,13.5,41.9,17.0,Sandy,Sugarcane,Vegetative,23.0,13.1,0,0.0,0.0,High
51.66,19.3,78.46,1.95,62.6,15.0,Clay,Groundnut,Maturity,24.2,24.7,0,0.0,0.0,Low
80.12,22.21,26.85,0.98,13.7,1.0,Clay,Maize,Flowering,24.9,53.2,0,0.0,0.0,Low
12.92,19.04,79.2,7.0,30.7,35.1,Clay,Cotton,Maturity,20.3,38.0,1,23.6,15.1,High
78.9,27.22,74.67,0.38,78.7,28.5,Clay,Sugarcane,Vegetative,13.1,65.3,0,0.0,0.0,Low
72.9,30.56,94.61,7.91,45.5,4.5,Clay,Tomato,Maturity,27.7,12.3,0,0.0,0.0,Low
66.45,16.29,22.04,9.93,21.5,22.2,Loamy,Groundnut,Flowering,28.2,12.5,0,0.0,0.0,Low
86.18,27.58,69.19,5.74,4.9,25.1,Sandy,Rice,Vegetative,7.7,14.8,0,0.0,0.0,Low
67.41,33.22,57.94,0.5,10.8,37.6,Peaty,Rice,Vegetative,28.3,49.4,1,5.0,3.5,Medium
78.34,16.91,81.74,0.78,25.2,24.0,Loamy,Maize,Germination,0.5,48.5,0,0.0,0.0,Low
14.55,30.18,78.15,6.42,47.4,4.9,Silty,Cotton,Fruiting,25.7,5.6,1,29.3,18.9,High
63.87,39.71,32.2,1.16,52.1,30.7,Clay,Rice,Fruiting,2.2,71.2,1,6.2,4.7,High
75.21,30.85,64.75,1.75,91.6,28.9,Silty,Sugarcane,Flowering,10.1,32.8,0,0.0,0.0,Low
28.58,24.32,52.26,0.32,27.2,21.8,Sandy,Wheat,Vegetative,20.6,25.0,1,5.1,3.2,Medium
37.62,32.16,82.34,2.16,0.7,5.9,Silty,Groundnut,Fruiting,25.9,16.2,1,5.5,3.0,Medium
29.05,22.09,78.17,5.05,50.8,16.4,Peaty,Groundnut,Germination,1.0,40.4,1,5.3,3.0,Medium
63.64,22.54,54.11,2.29,81.1,16.8,Clay,Maize,Vegetative,0.4,18.1,0,0.0,0.0,Low
84.86,40.46,32.83,0.05,88.2,21.4,Sandy,Tomato,Fruiting,18.9,47.8,0,0.0,0.0,Medium
43.37,24.07,80.39,0.2,79.1,28.0,Silty,Groundnut,Flowering,0.9,60.5,0,0.0,0.0,Low
94.99,32.89,90.05,5.62,87.7,14.5,Sandy,Sugarcane,Fruiting,25.6,24.3,0,0.0,0.0,Low
62.06,39.58,67.76,1.19,22.6,24.1,Sandy,Tomato,Vegetative,27.9,13.3,0,0.0,0.0,Medium
78.05,15.58,92.55,11.32,94.4,38.6,Loamy,Rice,Flowering,1.1,20.5,0,0.0,0.0,Low
47.91,22.05,54.77,1.43,76.5,12.7,Peaty,Cotton,Fruiting,10.0,25.5,0,0.0,0.0,Low
84.77,42.34,85.54,2.05,84.7,34.5,Clay,Wheat,Germination,1.3,47.7,0,0.0,0.0,Medium
10.88,16.44,79.89,0.65,27.0,0.4,Loamy,Groundnut,Maturity,6.9,62.8,1,17.2,11.0,High
76.1,25.78,62.7,3.98,90.2,32.8,Loamy,Tomato,Maturity,29.7,38.1,0,0.0,0.0,Low
42.48,32.53,50.7,1.46,12.8,15.2,Peaty,Maize,Flowering,18.6,28.0,1,6.8,3.5,Medium
20.24,20.7,54.79,11.84,49.1,18.1,Silty,Maize,Maturity,8.6,16.4,0,0.0,0.0,High
50.22,24.57,72.66,9.84,73.7,36.4,Clay,Wheat,Vegetative,3.6,11.1,0,0.0,0.0,Low
86.47,33.62,36.16,2.48,75.6,33.2,Sandy,Sugarcane,Fruiting,26.7,68.5,0,0.0,0.0,Low
53.2,20.39,72.11,4.9,18.1,6.6,Clay,Wheat,Flowering,3.5,58.3,0,0.0,0.0,Low
82.56,23.25,57.71,0.01,79.5,31.4,Silty,Cotton,Vegetative,18.1,21.3,0,0.0,0.0,Low
85.5,33.4,81.61,1.94,30.2,38.0,Peaty,Sugarcane,Maturity,6.6,50.6,0,0.0,0.0,Medium
77.78,23.33,71.42,3.63,87.0,39.9,Clay,Tomato,Flowering,14.5,43.2,0,0.0,0.0,Low
83.49,15.64,66.38,6.23,92.1,20.7,Silty,Wheat,Fruiting,21.4,16.5,0,0.0,0.0,Low
40.22,37.4,95.37,5.98,21.1,38.5,Peaty,Maize,Vegetative,18.2,67.8,1,9.6,6.2,Medium
33.84,31.52,34.57,4.41,43.2,16.9,Silty,Maize,Flowering,26.6,0.8,1,22.8,14.6,Medium
65.62,42.37,81.94,3.8,5.8,8.6,Sandy,Cotton,Flowering,18.7,33.7,0,0.0,0.0,Medium
44.62,28.9,81.62,1.1,13.7,7.4,Clay,Rice,Vegetative,15.2,48.8,1,25.8,15.7,High
50.46,24.01,51.01,3.73,15.9,38.5,Peaty,Maize,Germination,22.9,50.5,1,5.0,3.0,Medium
84.0,20.08,37.94,6.0,62.2,16.6,Peaty,Groundnut,Germination,19.3,62.8,0,0.0,0.0,Low
77.08,21.33,78.86,0.0,34.3,37.2,Loamy,Sugarcane,Germination,12.0,66.9,0,0.0,0.0,Low
89.18,40.39,77.21,1.78,89.5,1.5,Loamy,Rice,Germination,1.1,62.3,0,0.0,0.0,Medium
41.44,23.26,72.03,1.5,14.6,23.3,Clay,Rice,Vegetative,18.8,62.5,1,30.4,18.9,High
28.84,16.8,54.77,0.1,49.7,26.0,Loamy,Wheat,Germination,27.0,14.4,1,8.1,4.7,Medium
79.05,26.05,35.15,2.05,63.5,12.2,Sandy,Sugarcane,Maturity,7.1,38.0,0,0.0,0.0,Low
78.66,22.84,62.57,1.4,27.1,21.1,Sandy,Rice,Germination,23.6,45.6,0,0.0,0.0,Low
62.08,16.86,65.55,1.26,75.0,39.7,Loamy,Groundnut,Flowering,4.6,39.9,0,0.0,0.0,Low
83.57,40.26,89.19,1.07,90.3,34.7,Peaty,Sugarcane,Flowering,27.3,3.9,0,0.0,0.0,Medium
68.07,26.54,89.81,4.06,69.2,17.1,Silty,Tomato,Fruiting,3.6,32.7,0,0.0,0.0,Low
64.25,26.56,45.99,1.86,47.5,5.6,Silty,Sugarcane,Germination,1.4,67.6,1,5.0,3.0,Medium
62.26,32.93,61.37,0.63,26.3,11.6,Peaty,Groundnut,Fruiting,24.5,14.8,0,0.0,0.0,Medium
20.92,27.93,36.88,0.92,28.6,12.3,Loamy,Maize,Germination,17.1,39.4,1,15.0,9.4,High
70.67,36.71,78.28,1.86,43.9,10.1,Clay,Sugarcane,Flowering,26.5,47.2,1,6.0,4.2,Medium
82.91,32.44,26.95,4.93,96.3,11.6,Clay,Rice,Germination,24.7,22.7,0,0.0,0.0,Low
63.9,17.97,29.86,0.65,18.5,37.8,Sandy,Wheat,Flowering,9.5,58.8,0,0.0,0.0,Low
44.72,26.33,64.19,4.16,43.5,19.5,Clay,Groundnut,Vegetative,1.9,62.1,0,0.0,0.0,Low
62.74,26.62,60.11,1.6,42.0,8.1,Clay,Tomato,Fruiting,18.3,71.4,0,0.0,0.0,Low
71.14,28.75,66.16,1.84,32.0,31.3,Silty,Tomato,Fruiting,8.3,58.6,0,0.0,0.0,Low
84.51,31.08,44.07,6.36,47.6,30.1,Silty,Sugarcane,Germination,0.1,34.4,0,0.0,0.0,Low
